V1,0.2,0,0.1,50
V2,0.2,0,0.1,60
V3,0.2,0,0.1,0
V4,0.2,0,0.1,190
V5,0.2,0,0.1,0
V6,0.2,0,0.1,0
V7,0.2,0,0.1,0
